RhythmScore,AudioLoudness,VocalContent,AcousticQuality,InstrumentalScore,LivePerformanceLikelihood,MoodScore,TrackDurationMs,Energy,Duration_min,Duration_log,Duration_band,Loudness_band,Rhythm_x_Energy,Loudness_x_Energy,Mood_x_Energy,Vocal_plus_Instr,Acoustic_minus_Energy,Live_x_Vocal,Energy_to_Acoustic,Loudness_per_min,Audio_mean,Audio_std,Audio_max,Audio_min,BeatsPerMinute
0.5341,-9.8194,0.0235,0.271,0.3538,0.2581,0.6747,327541.8,0.1298,5.459,12.6994,4.0,1.0,0.0693,-1.2746,0.0876,0.3773,0.1412,0.0061,0.4772,-1.7987,0.3207,0.2248,0.6747,0.0235,110.4402
0.4517,-5.7152,0.0235,0.146,0.0,0.161,0.8543,263410.8,0.8908,4.3902,12.4815,3.0,3.0,0.4023,-5.0911,0.761,0.0235,-0.7448,0.0038,6.0608,-1.3018,0.361,0.3792,0.8908,0.0,195.3738
0.3919,-9.1714,0.0918,0.0518,0.2564,0.251,0.4479,143421.69,0.5393,2.3904,11.8736,0.0,2.0,0.2113,-4.9458,0.2416,0.3482,-0.4874,0.023,10.2084,-3.8368,0.29,0.1808,0.5393,0.0518,115.5824
0.8288,-10.2951,0.1225,0.995,0.0018,0.0243,0.574,161221.88,0.5474,2.687,11.9905,0.0,1.0,0.4537,-5.6355,0.3142,0.1244,0.4476,0.003,0.5496,-3.8314,0.442,0.3988,0.995,0.0018,158.2774
0.6987,-7.8371,0.0235,0.2329,0.0,0.0787,0.764,304481.84,0.5913,5.0747,12.6264,4.0,2.0,0.4132,-4.6344,0.4518,0.0235,-0.3584,0.0018,2.5276,-1.5444,0.3413,0.3335,0.764,0.0,104.9446
0.6459,-5.9774,0.1148,0.3396,0.2644,0.2145,0.6946,230716.06,0.3116,3.8453,12.3489,2.0,3.0,0.2012,-1.8626,0.2164,0.3792,0.028,0.0246,0.9148,-1.5545,0.3693,0.2184,0.6946,0.1148,145.5239
0.5661,-6.6448,0.0235,0.0,0.0,0.1165,0.4169,225037.9,0.726,3.7506,12.324,1.0,3.0,0.411,-4.8242,0.3026,0.0235,-0.726,0.0027,722.1294,-1.7717,0.2641,0.302,0.726,0.0,118.6552
0.6669,-5.857,0.0235,0.3071,0.367,0.1814,0.8484,218812.06,0.5385,3.6469,12.296,1.0,3.0,0.3591,-3.1538,0.4568,0.3905,-0.2314,0.0043,1.7478,-1.606,0.419,0.2853,0.8484,0.0235,140.678
0.6089,-8.2968,0.0235,0.0,0.189,0.3556,0.4559,259995.78,0.6381,4.3333,12.4684,3.0,2.0,0.3886,-5.2945,0.2909,0.2125,-0.6381,0.0084,634.7312,-1.9147,0.3244,0.262,0.6381,0.0,121.1153
0.699,-15.8361,0.073,0.0927,0.207,0.0243,0.5734,207057.73,0.7643,3.451,12.2408,1.0,0.0,0.5342,-12.103,0.4382,0.28,-0.6715,0.0018,8.1545,-4.5889,0.3477,0.3196,0.7643,0.0243,135.5839
0.5578,-5.6644,0.0836,0.1369,0.4907,0.181,0.978,227949.72,0.6744,3.7992,12.3369,1.0,3.0,0.3762,-3.8201,0.6596,0.5743,-0.5375,0.0151,4.891,-1.491,0.4432,0.3283,0.978,0.0836,126.9194
0.5618,-5.7489,0.1101,0.5522,0.0725,0.1785,0.5735,216445.84,0.1726,3.6074,12.2851,1.0,3.0,0.097,-0.9923,0.099,0.1827,0.3796,0.0197,0.312,-1.5936,0.3173,0.2323,0.5735,0.0725,98.6481
0.7091,-4.5018,0.0581,0.0,0.0,0.0243,0.7606,254830.52,0.6422,4.2472,12.4484,2.0,3.0,0.4554,-2.8911,0.4884,0.0581,-0.6422,0.0014,638.7762,-1.06,0.3135,0.3674,0.7606,0.0,116.5347
0.5696,-11.2764,0.0827,0.2544,0.2479,0.2056,0.4702,241538.97,0.3899,4.0256,12.3948,2.0,1.0,0.2221,-4.3963,0.1833,0.3307,-0.1354,0.017,1.5263,-2.8011,0.3172,0.1676,0.5696,0.0827,123.3482
0.89,-11.0376,0.0809,0.258,0.0501,0.0243,0.4718,327725.5,0.5175,5.4621,12.6999,4.0,1.0,0.4605,-5.7116,0.2442,0.131,-0.2595,0.002,1.9982,-2.0208,0.3275,0.3183,0.89,0.0243,135.4629
0.819,-3.661,0.125,0.9125,0.0977,0.0243,0.7372,217545.98,0.4185,3.6258,12.2902,1.0,4.0,0.3427,-1.532,0.3085,0.2227,0.494,0.003,0.4581,-1.0097,0.4477,0.3751,0.9125,0.0243,91.7864
0.7067,-6.9452,0.0587,0.1479,0.242,0.3245,0.0256,135829.98,0.9374,2.2638,11.8192,0.0,2.0,0.6624,-6.5104,0.024,0.3007,-0.7895,0.019,6.2943,-3.0679,0.349,0.3453,0.9374,0.0256,119.9532
0.5589,-11.2912,0.0477,0.3699,0.0,0.1948,0.8672,135555.73,0.2979,2.2593,11.8171,0.0,1.0,0.1665,-3.3633,0.2583,0.0477,0.072,0.0093,0.8032,-4.9977,0.3338,0.3029,0.8672,0.0,148.1449
0.3331,-9.6339,0.1529,0.0,0.0,0.3008,0.6628,300514.1,0.6088,5.0086,12.6133,4.0,1.0,0.2028,-5.8651,0.4035,0.1529,-0.6088,0.046,605.5542,-1.9235,0.2941,0.2675,0.6628,0.0,104.7776
0.5054,-10.5873,0.055,0.3488,0.2949,0.3546,0.5431,247080.42,0.1184,4.118,12.4175,2.0,1.0,0.0598,-1.2535,0.0643,0.3499,0.2304,0.0195,0.3384,-2.571,0.3172,0.1815,0.5431,0.055,125.73
0.4906,-13.7882,0.0975,0.0,0.0,0.2937,0.3513,227947.86,0.3762,3.7991,12.3369,1.0,0.0,0.1846,-5.1871,0.1322,0.0975,-0.3762,0.0286,374.1943,-3.6293,0.2299,0.1964,0.4906,0.0,114.7076
0.6735,-13.8821,0.1827,0.6075,0.2535,0.1513,0.7627,235931.88,0.0057,3.9322,12.3713,2.0,0.0,0.0039,-0.0796,0.0044,0.4362,0.6018,0.0277,0.0094,-3.5304,0.3767,0.2976,0.7627,0.0057,123.3711
0.5271,-13.4906,0.0235,0.0782,0.3028,0.2256,0.9277,173376.89,0.5125,2.8896,12.0632,0.0,0.0,0.2701,-6.9135,0.4754,0.3263,-0.4342,0.0053,6.4687,-4.6686,0.371,0.3127,0.9277,0.0235,136.2582
0.4766,-13.6395,0.1614,0.0996,0.066,0.0243,0.4516,271791.06,0.5697,4.5299,12.5128,3.0,0.0,0.2715,-7.77,0.2573,0.2274,-0.4701,0.0039,5.6625,-3.011,0.2642,0.2266,0.5697,0.0243,139.9296
0.5969,-17.007,0.0507,0.0,0.0,0.2611,0.7866,234914.8,0.6144,3.9152,12.367,2.0,0.0,0.3667,-10.4491,0.4833,0.0507,-0.6144,0.0132,611.1244,-4.3438,0.33,0.3319,0.7866,0.0,112.1677
0.7346,-6.5836,0.1049,0.4817,0.0729,0.3201,0.7427,308027.5,0.0639,5.1338,12.6379,4.0,3.0,0.047,-0.4209,0.0475,0.1777,0.4178,0.0336,0.1324,-1.2824,0.3601,0.2996,0.7427,0.0639,117.9923
0.4667,-8.6108,0.0979,0.2403,0.0,0.0243,0.7923,262962.62,0.7394,4.3827,12.4798,3.0,2.0,0.3451,-6.3668,0.5859,0.0979,-0.4991,0.0024,3.064,-1.9647,0.3373,0.3327,0.7923,0.0,138.7436
0.4446,-13.0676,0.0235,0.1167,0.0,0.1009,0.6987,241803.75,0.8598,4.0301,12.3959,2.0,0.0,0.3823,-11.2355,0.6008,0.0235,-0.7431,0.0024,7.3029,-3.2425,0.3206,0.3488,0.8598,0.0,139.9296
0.5844,-6.5476,0.0964,0.3034,0.1649,0.1881,0.7882,290183.78,0.5524,4.8364,12.5783,3.0,3.0,0.3228,-3.6169,0.4354,0.2613,-0.249,0.0181,1.8147,-1.3538,0.3825,0.2606,0.7882,0.0964,134.7073
0.8676,-9.0743,0.0235,0.4924,0.106,0.2501,0.2619,274055.53,0.1079,4.5676,12.5211,3.0,2.0,0.0936,-0.9788,0.0283,0.1295,0.3846,0.0059,0.2186,-1.9867,0.3013,0.2927,0.8676,0.0235,129.9638
0.6488,-7.8464,0.1035,0.3726,0.205,0.0476,0.5039,216869.78,0.7409,3.6145,12.2871,1.0,2.0,0.4806,-5.8131,0.3733,0.3086,-0.3683,0.0049,1.983,-2.1708,0.3746,0.2693,0.7409,0.0476,126.4667
0.5697,-8.0747,0.0701,0.2708,0.0,0.2937,0.0256,244435.56,0.9361,4.0739,12.4067,2.0,2.0,0.5333,-7.559,0.024,0.0701,-0.6654,0.0206,3.4445,-1.982,0.3094,0.3405,0.9361,0.0,99.4684
0.53,-17.1736,0.0235,0.0,0.0,0.2173,0.7066,226179.1,0.9961,3.7697,12.3291,1.0,0.0,0.5279,-17.1071,0.7039,0.0235,-0.9961,0.0051,990.8225,-4.5557,0.3534,0.3971,0.9961,0.0,118.4647
0.4876,-15.2677,0.0235,0.0087,0.0696,0.163,0.3727,218923.03,0.8895,3.6487,12.2965,1.0,0.0,0.4337,-13.5812,0.3315,0.0931,-0.8808,0.0038,91.2362,-4.1844,0.2878,0.3215,0.8895,0.0087,147.1398
0.8473,-15.5396,0.1845,0.0795,0.0532,0.1231,0.7099,160878.27,0.5473,2.6813,11.9884,0.0,0.0,0.4637,-8.5043,0.3885,0.2377,-0.4678,0.0227,6.8017,-5.7955,0.3635,0.3303,0.8473,0.0532,171.4537
0.5067,-8.7528,0.0235,0.1235,0.0,0.2826,0.5718,278816.7,0.5824,4.6469,12.5383,3.0,2.0,0.2951,-5.0976,0.333,0.0235,-0.4589,0.0066,4.6763,-1.8836,0.2986,0.2563,0.5824,0.0,65.9716
0.6388,-1.357,0.1529,0.6361,0.0,0.1599,0.6816,187538.14,0.4288,3.1256,12.1417,1.0,4.0,0.2739,-0.5819,0.2923,0.1529,0.2073,0.0245,0.673,-0.4342,0.3855,0.2799,0.6816,0.0,134.9645
0.8594,-4.2517,0.153,0.0829,0.0,0.1371,0.2951,332040.94,0.8943,5.534,12.713,4.0,3.0,0.7685,-3.8022,0.2639,0.153,-0.8114,0.021,10.6626,-0.7683,0.3459,0.3734,0.8943,0.0,124.6697
0.968,-10.927,0.0235,0.0,0.0396,0.0477,0.7814,172402.62,0.907,2.8734,12.0576,0.0,1.0,0.878,-9.9108,0.7087,0.0631,-0.907,0.0011,902.1644,-3.8029,0.3953,0.462,0.968,0.0,92.9148
0.4023,-9.6923,0.1085,0.1669,0.0,0.236,0.3869,255501.31,0.9239,4.2584,12.451,2.0,1.0,0.3717,-8.9544,0.3575,0.1085,-0.757,0.0256,5.5026,-2.2761,0.3178,0.3037,0.9239,0.0,196.5414
0.704,-2.7108,0.0235,0.5198,0.0748,0.0586,0.8356,157069.8,0.4855,2.6178,11.9645,0.0,4.0,0.3418,-1.316,0.4057,0.0983,0.0343,0.0014,0.9322,-1.0355,0.386,0.3333,0.8356,0.0235,161.5675
0.7083,-10.0859,0.0775,0.0715,0.1469,0.2376,0.5425,250846.6,0.5678,4.1808,12.4326,2.0,1.0,0.4022,-5.7268,0.308,0.2244,-0.4963,0.0184,7.837,-2.4124,0.336,0.2637,0.7083,0.0715,112.3197
0.7876,-4.4448,0.0876,0.0,0.0,0.1206,0.978,331783.5,0.5087,5.5297,12.7122,4.0,3.0,0.4007,-2.2612,0.4975,0.0876,-0.5087,0.0106,506.021,-0.8038,0.3546,0.4036,0.978,0.0,128.6245
0.4208,-11.9113,0.1359,0.2649,0.4601,0.2588,0.9183,239965.9,0.1865,3.9994,12.3883,2.0,1.0,0.0785,-2.2211,0.1712,0.596,0.0784,0.0352,0.7012,-2.9782,0.3779,0.2654,0.9183,0.1359,100.3955
0.5641,-11.7745,0.1047,0.2748,0.2148,0.0729,0.7718,291777.78,0.1029,4.863,12.5838,4.0,1.0,0.0581,-1.212,0.0794,0.3196,0.1718,0.0076,0.3733,-2.4213,0.3009,0.2673,0.7718,0.0729,150.8281
0.4025,-17.0942,0.0427,0.0,0.0,0.0243,0.792,232601.45,0.7643,3.8767,12.3571,2.0,0.0,0.3077,-13.0656,0.6054,0.0427,-0.7643,0.001,760.2584,-4.4095,0.2894,0.3628,0.792,0.0,176.9204
0.4986,-7.9794,0.0235,0.1285,0.1229,0.0942,0.5638,250158.97,0.7396,4.1693,12.4299,2.0,2.0,0.3688,-5.9016,0.417,0.1464,-0.6111,0.0022,5.71,-1.9138,0.3102,0.2832,0.7396,0.0235,117.016
0.8292,-9.5684,0.0958,0.356,0.0047,0.2883,0.4127,166653.48,0.1827,2.7776,12.0237,0.0,2.0,0.1515,-1.7478,0.0754,0.1006,0.1733,0.0276,0.5117,-3.4449,0.3099,0.2702,0.8292,0.0047,85.0702
0.6689,-12.6087,0.1436,0.4424,0.234,0.3312,0.4608,154023.7,0.0818,2.5671,11.9449,0.0,0.0,0.0547,-1.0314,0.0377,0.3776,0.3606,0.0476,0.1845,-4.9117,0.3375,0.204,0.6689,0.0818,128.7641
0.5822,-16.4376,0.1112,0.5753,0.1613,0.0975,0.724,206989.31,0.0058,3.4498,12.2404,1.0,0.0,0.0034,-0.0953,0.0042,0.2725,0.5695,0.0108,0.0101,-4.7648,0.3225,0.2927,0.724,0.0058,118.0256
0.5865,-14.2469,0.1529,0.2938,0.1345,0.0243,0.8454,142479.55,0.6367,2.3747,11.867,0.0,0.0,0.3734,-9.0705,0.5382,0.2875,-0.3428,0.0037,2.1594,-5.9995,0.382,0.3085,0.8454,0.0243,109.7694
0.6149,-2.546,0.161,0.1077,0.0,0.0697,0.7442,120923.21,0.8965,2.0154,11.7029,0.0,4.0,0.5513,-2.2826,0.6672,0.161,-0.7888,0.0112,8.2454,-1.2633,0.3706,0.369,0.8965,0.0,142.2616
0.5032,-7.7463,0.0773,0.3744,0.0,0.0243,0.2889,275446.8,0.6529,4.5908,12.5262,3.0,2.0,0.3285,-5.0573,0.1886,0.0773,-0.2784,0.0019,1.739,-1.6874,0.2744,0.2525,0.6529,0.0,123.1722
0.716,-6.6567,0.1096,0.2597,0.1523,0.2195,0.5667,267740.72,0.2772,4.4623,12.4978,3.0,3.0,0.1985,-1.8452,0.1571,0.2619,-0.0175,0.0241,1.0632,-1.4918,0.3287,0.2255,0.716,0.1096,165.3154
0.7394,-4.3589,0.0235,0.1539,0.0112,0.1538,0.909,161722.83,0.2437,2.6954,11.9936,0.0,3.0,0.1802,-1.0621,0.2215,0.0347,-0.0898,0.0036,1.5735,-1.6172,0.3192,0.3576,0.909,0.0112,157.8248
0.7766,-8.9772,0.1229,0.0,0.1079,0.1811,0.4601,220147.05,0.7223,3.6691,12.3021,1.0,2.0,0.561,-6.4845,0.3323,0.2309,-0.7223,0.0223,718.4822,-2.4467,0.3387,0.3144,0.7766,0.0,111.6057
0.8768,-7.8845,0.1423,0.0,0.0,0.1816,0.825,223194.6,0.2959,3.7199,12.3158,1.0,2.0,0.2594,-2.3328,0.2441,0.1423,-0.2959,0.0258,294.2893,-2.1195,0.3316,0.3697,0.8768,0.0,103.3694
0.6598,-1.357,0.0558,0.1833,0.0,0.2428,0.3616,281230.72,0.5477,4.6872,12.5469,3.0,4.0,0.3614,-0.7432,0.1981,0.0558,-0.3643,0.0136,2.9712,-0.2895,0.293,0.2452,0.6598,0.0,101.2324
0.4208,-1.357,0.1079,0.0,0.2408,0.0514,0.3027,245958.86,0.8977,4.0993,12.4129,2.0,4.0,0.3778,-1.2182,0.2717,0.3487,-0.8977,0.0056,892.9471,-0.331,0.2888,0.3064,0.8977,0.0,130.3533
0.6899,-6.676,0.1417,0.5555,0.0,0.3917,0.5929,316445.72,0.7394,5.2741,12.6649,4.0,3.0,0.5101,-4.9363,0.4384,0.1417,-0.1839,0.0555,1.3286,-1.2658,0.4444,0.281,0.7394,0.0,116.967
0.6425,-1.357,0.1172,0.0,0.0497,0.2031,0.4725,334815.34,0.867,5.5803,12.7213,4.0,4.0,0.5571,-1.1765,0.4097,0.1669,-0.867,0.0238,862.3777,-0.2432,0.336,0.3304,0.867,0.0,142.9077
0.8065,-1.357,0.0471,0.4534,0.0324,0.0994,0.8276,301919.8,0.4359,5.032,12.6179,4.0,4.0,0.3515,-0.5915,0.3607,0.0795,0.0175,0.0047,0.9593,-0.2697,0.386,0.3418,0.8276,0.0324,112.0301
0.5981,-5.9978,0.1076,0.2636,0.0799,0.1715,0.3265,203821.58,0.6974,3.397,12.225,1.0,3.0,0.4171,-4.1829,0.2277,0.1875,-0.4338,0.0185,2.6362,-1.7656,0.3207,0.2408,0.6974,0.0799,116.6049
0.5277,-6.6232,0.0235,0.2415,0.1351,0.2925,0.4735,240831.83,0.7357,4.0139,12.3919,2.0,3.0,0.3882,-4.8725,0.3484,0.1586,-0.4941,0.0069,3.0334,-1.6501,0.3471,0.2461,0.7357,0.0235,109.1841
0.5715,-13.5541,0.0701,0.3202,0.0212,0.0243,0.6689,322510.72,0.5737,5.3752,12.6839,4.0,0.0,0.3278,-7.7755,0.3838,0.0913,-0.2535,0.0017,1.786,-2.5216,0.3214,0.2853,0.6689,0.0212,105.5384
0.3299,-7.1745,0.1397,0.3925,0.0668,0.1624,0.8188,183585.58,0.4109,3.0598,12.1204,1.0,2.0,0.1356,-2.9478,0.3364,0.2065,-0.0184,0.0227,1.0442,-2.3448,0.3316,0.2526,0.8188,0.0668,126.323
0.975,-6.4209,0.0235,0.1368,0.2035,0.167,0.4425,334516.88,0.5124,5.5753,12.7204,4.0,3.0,0.4996,-3.29,0.2267,0.227,-0.3756,0.0039,3.7179,-1.1517,0.3515,0.3247,0.975,0.0235,88.4754
0.5479,-15.3868,0.091,0.2836,0.4445,0.2669,0.5275,299015.56,0.4525,4.9836,12.6083,4.0,0.0,0.2479,-6.962,0.2387,0.5355,-0.1689,0.0243,1.5898,-3.0875,0.3734,0.1657,0.5479,0.091,95.5486
0.429,-6.7268,0.1661,0.0957,0.0,0.2295,0.846,273943.1,0.4813,4.5657,12.5207,3.0,3.0,0.2065,-3.2378,0.4072,0.1661,-0.3856,0.0381,4.9763,-1.4733,0.3211,0.2884,0.846,0.0,120.3171
0.7065,-14.2568,0.0794,0.6636,0.0,0.0847,0.6188,334556.16,0.0219,5.5759,12.7206,4.0,0.0,0.0154,-0.3117,0.0135,0.0794,0.6417,0.0067,0.0329,-2.5568,0.3107,0.3318,0.7065,0.0,120.4381
0.788,-5.3334,0.0235,0.2717,0.0,0.0381,0.4057,128855.94,0.7155,2.1476,11.7665,0.0,3.0,0.5638,-3.8159,0.2903,0.0235,-0.4438,0.0009,2.624,-2.4834,0.3203,0.3304,0.788,0.0,112.3091
0.8241,-9.5735,0.1104,0.0,0.0,0.086,0.0256,134427.97,0.824,2.2405,11.8088,0.0,1.0,0.6791,-7.8886,0.0211,0.1104,-0.824,0.0095,819.607,-4.273,0.2672,0.3827,0.8241,0.0,124.1839
0.6333,-15.31,0.0395,0.6227,0.2431,0.4469,0.5036,272910.5,0.0301,4.5485,12.5169,3.0,0.0,0.0191,-0.4613,0.0152,0.2826,0.5925,0.0177,0.0483,-3.3659,0.3599,0.2573,0.6333,0.0301,94.6356
0.818,-9.7205,0.1234,0.0965,0.2088,0.3473,0.754,277598.94,0.8181,4.6266,12.5339,3.0,1.0,0.6692,-7.9527,0.6169,0.3323,-0.7217,0.0429,8.395,-2.101,0.4523,0.3326,0.8181,0.0965,145.0854
0.4771,-5.8142,0.0479,0.8224,0.1649,0.0243,0.4525,180698.03,0.7575,3.0116,12.1046,0.0,3.0,0.3614,-4.4045,0.3428,0.2128,0.0648,0.0012,0.9201,-1.9306,0.3924,0.3253,0.8224,0.0243,139.1404
0.8298,-10.0815,0.0696,0.3724,0.0,0.0301,0.475,268037.44,0.7064,4.4673,12.4989,3.0,1.0,0.5861,-7.1216,0.3355,0.0696,-0.334,0.0021,1.8921,-2.2567,0.3547,0.3358,0.8298,0.0,124.0677
0.8444,-7.6749,0.0235,0.0551,0.1613,0.2624,0.4908,252342.14,0.3154,4.2057,12.4385,2.0,2.0,0.2663,-2.4207,0.1548,0.1848,-0.2603,0.0062,5.6252,-1.8249,0.3076,0.2857,0.8444,0.0235,142.7761
0.6212,-11.0989,0.1745,0.5975,0.2299,0.3957,0.5795,161532.89,0.0018,2.6922,11.9925,0.0,1.0,0.0011,-0.02,0.001,0.4045,0.5957,0.0691,0.003,-4.1226,0.3715,0.2425,0.6212,0.0018,125.4819
0.5977,-8.3499,0.042,0.05,0.038,0.1111,0.3344,235567.19,0.904,3.9261,12.3698,2.0,2.0,0.5403,-7.5483,0.3023,0.0799,-0.854,0.0047,17.7263,-2.1268,0.2967,0.3386,0.904,0.038,103.3843
0.6382,-11.5691,0.0695,0.0979,0.1529,0.3165,0.5678,214838.38,0.2513,3.5806,12.2776,1.0,1.0,0.1604,-2.9077,0.1427,0.2224,-0.1535,0.022,2.5417,-3.231,0.2992,0.2252,0.6382,0.0695,112.4755
0.5395,-5.0255,0.0235,0.1313,0.5045,0.0762,0.445,281742.88,0.9416,4.6957,12.5488,3.0,3.0,0.508,-4.7321,0.4191,0.528,-0.8103,0.0018,7.1153,-1.0702,0.3802,0.3271,0.9416,0.0235,144.0033
0.7177,-11.8982,0.0987,0.5392,0.0686,0.2389,0.9101,210433.38,0.0653,3.5072,12.2569,1.0,1.0,0.0469,-0.7773,0.0595,0.1672,0.4739,0.0236,0.1209,-3.3925,0.3769,0.3453,0.9101,0.0653,140.7424
0.6337,-14.9836,0.0972,0.3944,0.0,0.2501,0.434,240844.98,0.7387,4.0141,12.3919,2.0,0.0,0.4681,-11.0679,0.3206,0.0972,-0.3443,0.0243,1.8682,-3.7328,0.364,0.2694,0.7387,0.0,125.9077
0.6322,-11.5966,0.06,0.1833,0.0,0.0871,0.7317,252683.8,0.0955,4.2114,12.4399,2.0,1.0,0.0604,-1.1071,0.0699,0.06,0.0879,0.0052,0.5179,-2.7536,0.2557,0.2976,0.7317,0.0,118.4725
0.599,-8.7247,0.099,0.1769,0.0,0.0243,0.5271,283767.44,0.6139,4.7295,12.5559,3.0,2.0,0.3677,-5.3558,0.3235,0.099,-0.4369,0.0024,3.4502,-1.8448,0.2914,0.277,0.6139,0.0,168.2707
0.8639,-13.7706,0.0996,0.0,0.0,0.0243,0.5624,203468.39,0.7655,3.3911,12.2233,1.0,0.0,0.6614,-10.5419,0.4305,0.0996,-0.7655,0.0024,761.452,-4.0608,0.3308,0.3858,0.8639,0.0,123.31
0.8592,-6.2939,0.0976,0.0,0.4385,0.1045,0.296,180698.33,0.7441,3.0116,12.1046,0.0,3.0,0.6394,-4.6835,0.2202,0.5361,-0.7441,0.0102,740.166,-2.0898,0.3629,0.3343,0.8592,0.0,118.457
0.6229,-8.79,0.0235,0.0,0.2726,0.1435,0.555,136032.94,0.9461,2.2672,11.8207,0.0,2.0,0.5894,-8.3165,0.5251,0.2961,-0.9461,0.0034,941.0891,-3.877,0.3662,0.353,0.9461,0.0,115.0255
0.8889,-8.1915,0.0344,0.1605,0.0,0.148,0.7822,290185.16,0.3869,4.8364,12.5783,3.0,2.0,0.3439,-3.1696,0.3026,0.0344,-0.2264,0.0051,2.3952,-1.6937,0.343,0.3599,0.8889,0.0,157.7154
0.6644,-16.2712,0.0671,0.5031,0.0,0.0835,0.0256,287914.5,0.2649,4.7986,12.5704,3.0,0.0,0.176,-4.3097,0.0068,0.0671,0.2382,0.0056,0.5255,-3.3908,0.2298,0.2605,0.6644,0.0,143.4844
0.5414,-11.8126,0.0709,0.5585,0.3965,0.3567,0.5418,258487.9,0.0661,4.3081,12.4626,2.0,1.0,0.0358,-0.7812,0.0358,0.4674,0.4924,0.0253,0.1182,-2.7419,0.3617,0.2147,0.5585,0.0661,99.5144
0.4641,-1.357,0.1819,0.5086,0.0,0.1206,0.7909,306909.06,0.7164,5.1152,12.6343,4.0,4.0,0.3325,-0.9722,0.5666,0.1819,-0.2078,0.0219,1.4057,-0.2653,0.3975,0.304,0.7909,0.0,121.73
0.5349,-5.9145,0.1708,0.1913,0.4085,0.0661,0.678,182996.25,0.9043,3.0499,12.1172,1.0,3.0,0.4836,-5.3483,0.6131,0.5793,-0.713,0.0113,4.7026,-1.9392,0.422,0.3039,0.9043,0.0661,102.3966
0.6916,-11.9392,0.0235,0.0,0.0,0.2116,0.8274,257894.33,0.3308,4.2982,12.4603,2.0,1.0,0.2288,-3.9495,0.2737,0.0235,-0.3308,0.005,329.0364,-2.7777,0.2978,0.3407,0.8274,0.0,167.1931
0.2801,-8.6246,0.0235,0.2649,0.0973,0.2823,0.978,303669.06,0.2323,5.0612,12.6237,4.0,2.0,0.0651,-2.0032,0.2272,0.1208,0.0326,0.0066,0.8735,-1.7041,0.3083,0.3118,0.978,0.0235,91.9811
0.4499,-13.6628,0.0235,0.3727,0.1066,0.1265,0.5677,174881.62,0.0575,2.9147,12.0719,0.0,0.0,0.0259,-0.7852,0.0326,0.1301,0.3153,0.003,0.1538,-4.6875,0.2435,0.216,0.5677,0.0235,111.6736
0.6194,-18.0057,0.2269,0.3728,0.3926,0.2619,0.6515,255862.27,0.0018,4.2644,12.4524,2.0,0.0,0.0011,-0.0324,0.0012,0.6195,0.371,0.0594,0.0048,-4.2224,0.361,0.227,0.6515,0.0018,124.7131
0.6399,-1.6086,0.0788,0.316,0.1958,0.4525,0.8296,265745.6,0.3191,4.4291,12.4903,3.0,4.0,0.2042,-0.5133,0.2647,0.2746,-0.003,0.0357,1.0064,-0.3632,0.4045,0.2592,0.8296,0.0788,99.6114
0.5679,-6.0747,0.1096,0.4169,0.0236,0.1313,0.7239,334565.06,0.5796,5.5761,12.7206,4.0,3.0,0.3292,-3.5209,0.4196,0.1332,-0.1627,0.0144,1.3869,-1.0894,0.3647,0.2754,0.7239,0.0236,59.8412
0.7765,-9.6427,0.0838,0.5601,0.2196,0.2964,0.8164,228774.9,0.0127,3.8129,12.3405,1.0,1.0,0.0098,-0.1221,0.0103,0.3034,0.5474,0.0248,0.0226,-2.529,0.3951,0.325,0.8164,0.0127,65.4736
0.4814,-3.5422,0.0783,0.4838,0.0989,0.0243,0.6798,104962.3,0.6424,1.7494,11.5614,0.0,4.0,0.3093,-2.2755,0.4367,0.1772,-0.1586,0.0019,1.325,-2.0248,0.3556,0.2805,0.6798,0.0243,139.428
0.3724,-5.5697,0.1479,0.2418,0.0,0.0838,0.0256,104585.72,0.8414,1.7431,11.5578,0.0,3.0,0.3133,-4.6863,0.0215,0.1479,-0.5996,0.0124,3.4653,-3.1953,0.2447,0.2931,0.8414,0.0,119.3267
0.7468,-1.357,0.0985,0.1511,0.0,0.1438,0.4928,374972.06,0.5907,6.2495,12.8346,4.0,4.0,0.4412,-0.8016,0.2911,0.0985,-0.4396,0.0142,3.8827,-0.2171,0.3177,0.2876,0.7468,0.0,77.7183
0.975,-4.016,0.098,0.828,0.2404,0.2678,0.5304,228960.44,0.2781,3.816,12.3413,1.0,3.0,0.2711,-1.1167,0.1475,0.3385,0.55,0.0263,0.3354,-1.0524,0.4597,0.3304,0.975,0.098,149.005
0.975,-16.1099,0.0646,0.4957,0.1447,0.2579,0.7311,240691.28,0.0609,4.0115,12.3913,2.0,0.0,0.0594,-0.9816,0.0445,0.2093,0.4348,0.0167,0.1227,-4.0159,0.39,0.3563,0.975,0.0609,117.6779
0.4449,-4.7165,0.1168,0.4415,0.2485,0.0466,0.7079,240547.5,0.7978,4.0091,12.3907,2.0,3.0,0.3549,-3.7629,0.5648,0.3653,-0.3563,0.0054,1.803,-1.1764,0.4006,0.2843,0.7978,0.0466,87.0833
0.6394,-10.5876,0.0377,0.5809,0.0,0.0243,0.9181,343908.72,0.6418,5.7318,12.7481,4.0,1.0,0.4103,-6.7951,0.5892,0.0377,-0.0609,0.0009,1.1029,-1.8472,0.406,0.3762,0.9181,0.0,126.9329
